tournament,year,match_name,match_date,country_name,stadium_name,stadium_wikipedia_link,stadium_capacity,city_name,city_wikipedia_link
FIFA Men's World Cup,2010,Honduras vs Chile,2010-06-16,South Africa,Mbombela Stadium,https://en.wikipedia.org/wiki/Mbombela_Stadium,41000,Nelspruit,https://en.wikipedia.org/wiki/Nelspruit
FIFA Men's World Cup,2010,South Africa vs Uruguay,2010-06-16,South Africa,Loftus Versfeld Stadium,https://en.wikipedia.org/wiki/Loftus_Versfeld_Stadium,43000,Pretoria,https://en.wikipedia.org/wiki/Pretoria
FIFA Men's World Cup,2010,Spain vs Switzerland,2010-06-16,South Africa,Moses Mabhida Stadium,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,63000,Durban,https://en.wikipedia.org/wiki/Durban
FIFA Men's World Cup,2010,Argentina vs South Korea,2010-06-17,South Africa,Soccer City,https://en.wikipedia.org/wiki/FNB_Stadium,84000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,France vs Mexico,2010-06-17,South Africa,Peter Mokaba Stadium,https://en.wikipedia.org/wiki/Peter_Mokaba_Stadium,42000,Polokwane,https://en.wikipedia.org/wiki/Polokwane
FIFA Men's World Cup,2010,Greece vs Nigeria,2010-06-17,South Africa,Free State Stadium,https://en.wikipedia.org/wiki/Free_State_Stadium,41000,Bloemfontein,https://en.wikipedia.org/wiki/Bloemfontein
FIFA Men's World Cup,2010,England vs Algeria,2010-06-18,South Africa,Cape Town Stadium,https://en.wikipedia.org/wiki/Cape_Town_Stadium,64000,Cape Town,https://en.wikipedia.org/wiki/Cape_Town
FIFA Men's World Cup,2010,Germany vs Serbia,2010-06-18,South Africa,Nelson Mandela Bay Stadium,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,42000,Port Elizabeth,https://en.wikipedia.org/wiki/Port_Elizabeth
FIFA Men's World Cup,2010,Slovenia vs United States,2010-06-18,South Africa,Ellis Park Stadium,https://en.wikipedia.org/wiki/Ellis_Park_Stadium,56000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Cameroon vs Denmark,2010-06-19,South Africa,Loftus Versfeld Stadium,https://en.wikipedia.org/wiki/Loftus_Versfeld_Stadium,43000,Pretoria,https://en.wikipedia.org/wiki/Pretoria
FIFA Men's World Cup,2010,Ghana vs Australia,2010-06-19,South Africa,Royal Bafokeng Stadium,https://en.wikipedia.org/wiki/Royal_Bafokeng_Stadium,42000,Rustenburg,https://en.wikipedia.org/wiki/Rustenburg
FIFA Men's World Cup,2010,Netherlands vs Japan,2010-06-19,South Africa,Moses Mabhida Stadium,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,63000,Durban,https://en.wikipedia.org/wiki/Durban
FIFA Men's World Cup,2010,Brazil vs Ivory Coast,2010-06-20,South Africa,Soccer City,https://en.wikipedia.org/wiki/FNB_Stadium,84000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Italy vs New Zealand,2010-06-20,South Africa,Mbombela Stadium,https://en.wikipedia.org/wiki/Mbombela_Stadium,41000,Nelspruit,https://en.wikipedia.org/wiki/Nelspruit
FIFA Men's World Cup,2010,Slovakia vs Paraguay,2010-06-20,South Africa,Free State Stadium,https://en.wikipedia.org/wiki/Free_State_Stadium,41000,Bloemfontein,https://en.wikipedia.org/wiki/Bloemfontein
FIFA Men's World Cup,2010,Chile vs Switzerland,2010-06-21,South Africa,Nelson Mandela Bay Stadium,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,42000,Port Elizabeth,https://en.wikipedia.org/wiki/Port_Elizabeth
FIFA Men's World Cup,2010,Portugal vs North Korea,2010-06-21,South Africa,Cape Town Stadium,https://en.wikipedia.org/wiki/Cape_Town_Stadium,64000,Cape Town,https://en.wikipedia.org/wiki/Cape_Town
FIFA Men's World Cup,2010,Spain vs Honduras,2010-06-21,South Africa,Ellis Park Stadium,https://en.wikipedia.org/wiki/Ellis_Park_Stadium,56000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,France vs South Africa,2010-06-22,South Africa,Free State Stadium,https://en.wikipedia.org/wiki/Free_State_Stadium,41000,Bloemfontein,https://en.wikipedia.org/wiki/Bloemfontein
FIFA Men's World Cup,2010,Greece vs Argentina,2010-06-22,South Africa,Peter Mokaba Stadium,https://en.wikipedia.org/wiki/Peter_Mokaba_Stadium,42000,Polokwane,https://en.wikipedia.org/wiki/Polokwane
FIFA Men's World Cup,2010,Mexico vs Uruguay,2010-06-22,South Africa,Royal Bafokeng Stadium,https://en.wikipedia.org/wiki/Royal_Bafokeng_Stadium,42000,Rustenburg,https://en.wikipedia.org/wiki/Rustenburg
FIFA Men's World Cup,2010,Nigeria vs South Korea,2010-06-22,South Africa,Moses Mabhida Stadium,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,63000,Durban,https://en.wikipedia.org/wiki/Durban
FIFA Men's World Cup,2010,Australia vs Serbia,2010-06-23,South Africa,Mbombela Stadium,https://en.wikipedia.org/wiki/Mbombela_Stadium,41000,Nelspruit,https://en.wikipedia.org/wiki/Nelspruit
FIFA Men's World Cup,2010,Ghana vs Germany,2010-06-23,South Africa,Soccer City,https://en.wikipedia.org/wiki/FNB_Stadium,84000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Slovenia vs England,2010-06-23,South Africa,Nelson Mandela Bay Stadium,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,42000,Port Elizabeth,https://en.wikipedia.org/wiki/Port_Elizabeth
FIFA Men's World Cup,2010,United States vs Algeria,2010-06-23,South Africa,Loftus Versfeld Stadium,https://en.wikipedia.org/wiki/Loftus_Versfeld_Stadium,43000,Pretoria,https://en.wikipedia.org/wiki/Pretoria
FIFA Men's World Cup,2010,Cameroon vs Netherlands,2010-06-24,South Africa,Cape Town Stadium,https://en.wikipedia.org/wiki/Cape_Town_Stadium,64000,Cape Town,https://en.wikipedia.org/wiki/Cape_Town
FIFA Men's World Cup,2010,Denmark vs Japan,2010-06-24,South Africa,Royal Bafokeng Stadium,https://en.wikipedia.org/wiki/Royal_Bafokeng_Stadium,42000,Rustenburg,https://en.wikipedia.org/wiki/Rustenburg
FIFA Men's World Cup,2010,Paraguay vs New Zealand,2010-06-24,South Africa,Peter Mokaba Stadium,https://en.wikipedia.org/wiki/Peter_Mokaba_Stadium,42000,Polokwane,https://en.wikipedia.org/wiki/Polokwane
FIFA Men's World Cup,2010,Slovakia vs Italy,2010-06-24,South Africa,Ellis Park Stadium,https://en.wikipedia.org/wiki/Ellis_Park_Stadium,56000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Chile vs Spain,2010-06-25,South Africa,Loftus Versfeld Stadium,https://en.wikipedia.org/wiki/Loftus_Versfeld_Stadium,43000,Pretoria,https://en.wikipedia.org/wiki/Pretoria
FIFA Men's World Cup,2010,North Korea vs Ivory Coast,2010-06-25,South Africa,Mbombela Stadium,https://en.wikipedia.org/wiki/Mbombela_Stadium,41000,Nelspruit,https://en.wikipedia.org/wiki/Nelspruit
FIFA Men's World Cup,2010,Portugal vs Brazil,2010-06-25,South Africa,Moses Mabhida Stadium,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,63000,Durban,https://en.wikipedia.org/wiki/Durban
FIFA Men's World Cup,2010,Switzerland vs Honduras,2010-06-25,South Africa,Free State Stadium,https://en.wikipedia.org/wiki/Free_State_Stadium,41000,Bloemfontein,https://en.wikipedia.org/wiki/Bloemfontein
FIFA Men's World Cup,2010,United States vs Ghana,2010-06-26,South Africa,Royal Bafokeng Stadium,https://en.wikipedia.org/wiki/Royal_Bafokeng_Stadium,42000,Rustenburg,https://en.wikipedia.org/wiki/Rustenburg
FIFA Men's World Cup,2010,Uruguay vs South Korea,2010-06-26,South Africa,Nelson Mandela Bay Stadium,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,42000,Port Elizabeth,https://en.wikipedia.org/wiki/Port_Elizabeth
FIFA Men's World Cup,2010,Argentina vs Mexico,2010-06-27,South Africa,Soccer City,https://en.wikipedia.org/wiki/FNB_Stadium,84000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Germany vs England,2010-06-27,South Africa,Free State Stadium,https://en.wikipedia.org/wiki/Free_State_Stadium,41000,Bloemfontein,https://en.wikipedia.org/wiki/Bloemfontein
FIFA Men's World Cup,2010,Brazil vs Chile,2010-06-28,South Africa,Ellis Park Stadium,https://en.wikipedia.org/wiki/Ellis_Park_Stadium,56000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Netherlands vs Slovakia,2010-06-28,South Africa,Moses Mabhida Stadium,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,63000,Durban,https://en.wikipedia.org/wiki/Durban
FIFA Men's World Cup,2010,Paraguay vs Japan,2010-06-29,South Africa,Loftus Versfeld Stadium,https://en.wikipedia.org/wiki/Loftus_Versfeld_Stadium,43000,Pretoria,https://en.wikipedia.org/wiki/Pretoria
FIFA Men's World Cup,2010,Spain vs Portugal,2010-06-29,South Africa,Cape Town Stadium,https://en.wikipedia.org/wiki/Cape_Town_Stadium,64000,Cape Town,https://en.wikipedia.org/wiki/Cape_Town
FIFA Men's World Cup,2010,Netherlands vs Brazil,2010-07-02,South Africa,Nelson Mandela Bay Stadium,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,42000,Port Elizabeth,https://en.wikipedia.org/wiki/Port_Elizabeth
FIFA Men's World Cup,2010,Uruguay vs Ghana,2010-07-02,South Africa,Soccer City,https://en.wikipedia.org/wiki/FNB_Stadium,84000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Argentina vs Germany,2010-07-03,South Africa,Cape Town Stadium,https://en.wikipedia.org/wiki/Cape_Town_Stadium,64000,Cape Town,https://en.wikipedia.org/wiki/Cape_Town
FIFA Men's World Cup,2010,Paraguay vs Spain,2010-07-03,South Africa,Ellis Park Stadium,https://en.wikipedia.org/wiki/Ellis_Park_Stadium,56000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2010,Uruguay vs Netherlands,2010-07-06,South Africa,Cape Town Stadium,https://en.wikipedia.org/wiki/Cape_Town_Stadium,64000,Cape Town,https://en.wikipedia.org/wiki/Cape_Town
FIFA Men's World Cup,2010,Germany vs Spain,2010-07-07,South Africa,Moses Mabhida Stadium,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,63000,Durban,https://en.wikipedia.org/wiki/Durban
FIFA Men's World Cup,2010,Uruguay vs Germany,2010-07-10,South Africa,Nelson Mandela Bay Stadium,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,42000,Port Elizabeth,https://en.wikipedia.org/wiki/Port_Elizabeth
FIFA Men's World Cup,2010,Netherlands vs Spain,2010-07-11,South Africa,Soccer City,https://en.wikipedia.org/wiki/FNB_Stadium,84000,Johannesburg,https://en.wikipedia.org/wiki/Johannesburg
FIFA Men's World Cup,2014,Brazil vs Croatia,2014-06-12,Brazil,Arena Corinthians,https://en.wikipedia.org/wiki/Arena_Corinthians,63000,São Paulo,https://en.wikipedia.org/wiki/São_Paulo
FIFA Men's World Cup,2014,Chile vs Australia,2014-06-13,Brazil,Arena Pantanal,https://en.wikipedia.org/wiki/Arena_Pantanal,41000,Cuiabá,https://en.wikipedia.org/wiki/Cuiabá
FIFA Men's World Cup,2014,Mexico vs Cameroon,2014-06-13,Brazil,Arena das Dunas,https://en.wikipedia.org/wiki/Arena_das_Dunas,40000,Natal,"https://en.wikipedia.org/wiki/Natal,_Rio_Grande_do_Norte"
FIFA Men's World Cup,2014,Spain vs Netherlands,2014-06-13,Brazil,Arena Fonte Nova,https://en.wikipedia.org/wiki/Arena_Fonte_Nova,52000,Salvador,"https://en.wikipedia.org/wiki/Salvador,_Bahia"
FIFA Men's World Cup,2014,Colombia vs Greece,2014-06-14,Brazil,Estádio Mineirão,https://en.wikipedia.org/wiki/Mineirão,43000,Belo Horizonte,https://en.wikipedia.org/wiki/Belo_Horizonte
FIFA Men's World Cup,2014,England vs Italy,2014-06-14,Brazil,Arena da Amazônia,https://en.wikipedia.org/wiki/Arena_da_Amazônia,41000,Manaus,https://en.wikipedia.org/wiki/Manaus
FIFA Men's World Cup,2014,Ivory Coast vs Japan,2014-06-14,Brazil,Arena Pernambuco,https://en.wikipedia.org/wiki/Arena_Pernambuco,43000,Recife,https://en.wikipedia.org/wiki/Recife
FIFA Men's World Cup,2014,Uruguay vs Costa Rica,2014-06-14,Brazil,Estádio Castelão,https://en.wikipedia.org/wiki/Castelão_(Ceará),63000,Fortaleza,https://en.wikipedia.org/wiki/Fortaleza
FIFA Men's World Cup,2014,Argentina vs Bosnia and Herzegovina,2014-06-15,Brazil,Estádio do Maracanã,https://en.wikipedia.org/wiki/Maracanã_Stadium,75000,Rio de Janeiro,https://en.wikipedia.org/wiki/Rio_de_Janeiro
FIFA Men's World Cup,2014,France vs Honduras,2014-06-15,Brazil,Estádio Beira-Rio,https://en.wikipedia.org/wiki/Estádio_Beira-Rio,43000,Porto Alegre,https://en.wikipedia.org/wiki/Porto_Alegre
FIFA Men's World Cup,2014,Switzerland vs Ecuador,2014-06-15,Brazil,Estádio Nacional,https://en.wikipedia.org/wiki/Estádio_Nacional_Mané_Garrincha,70000,Brasília,https://en.wikipedia.org/wiki/Bras%C3%ADlia
FIFA Men's World Cup,2014,Germany vs Portugal,2014-06-16,Brazil,Arena Fonte Nova,https://en.wikipedia.org/wiki/Arena_Fonte_Nova,52000,Salvador,"https://en.wikipedia.org/wiki/Salvador,_Bahia"
FIFA Men's World Cup,2014,Ghana vs United States,2014-06-16,Brazil,Arena das Dunas,https://en.wikipedia.org/wiki/Arena_das_Dunas,40000,Natal,"https://en.wikipedia.org/wiki/Natal,_Rio_Grande_do_Norte"
FIFA Men's World Cup,2014,Iran vs Nigeria,2014-06-16,Brazil,Arena da Baixada,https://en.wikipedia.org/wiki/Arena_da_Baixada,40000,Curitiba,https://en.wikipedia.org/wiki/Curitiba
FIFA Men's World Cup,2014,Belgium vs Algeria,2014-06-17,Brazil,Estádio Mineirão,https://en.wikipedia.org/wiki/Mineirão,43000,Belo Horizonte,https://en.wikipedia.org/wiki/Belo_Horizonte
FIFA Men's World Cup,2014,Brazil vs Mexico,2014-06-17,Brazil,Estádio Castelão,https://en.wikipedia.org/wiki/Castelão_(Ceará),63000,Fortaleza,https://en.wikipedia.org/wiki/Fortaleza
FIFA Men's World Cup,2014,Russia vs South Korea,2014-06-17,Brazil,Arena Pantanal,https://en.wikipedia.org/wiki/Arena_Pantanal,41000,Cuiabá,https://en.wikipedia.org/wiki/Cuiabá
FIFA Men's World Cup,2014,Australia vs Netherlands,2014-06-18,Brazil,Estádio Beira-Rio,https://en.wikipedia.org/wiki/Estádio_Beira-Rio,43000,Porto Alegre,https://en.wikipedia.org/wiki/Porto_Alegre
FIFA Men's World Cup,2014,Cameroon vs Croatia,2014-06-18,Brazil,Arena da Amazônia,https://en.wikipedia.org/wiki/Arena_da_Amazônia,41000,Manaus,https://en.wikipedia.org/wiki/Manaus
FIFA Men's World Cup,2014,Spain vs Chile,2014-06-18,Brazil,Estádio do Maracanã,https://en.wikipedia.org/wiki/Maracanã_Stadium,75000,Rio de Janeiro,https://en.wikipedia.org/wiki/Rio_de_Janeiro
FIFA Men's World Cup,2014,Colombia vs Ivory Coast,2014-06-19,Brazil,Estádio Nacional,https://en.wikipedia.org/wiki/Estádio_Nacional_Mané_Garrincha,70000,Brasília,https://en.wikipedia.org/wiki/Bras%C3%ADlia
FIFA Men's World Cup,2014,Japan vs Greece,2014-06-19,Brazil,Arena das Dunas,https://en.wikipedia.org/wiki/Arena_das_Dunas,40000,Natal,"https://en.wikipedia.org/wiki/Natal,_Rio_Grande_do_Norte"
FIFA Men's World Cup,2014,Uruguay vs England,2014-06-19,Brazil,Arena Corinthians,https://en.wikipedia.org/wiki/Arena_Corinthians,63000,São Paulo,https://en.wikipedia.org/wiki/São_Paulo
FIFA Men's World Cup,2014,Honduras vs Ecuador,2014-06-20,Brazil,Arena da Baixada,https://en.wikipedia.org/wiki/Arena_da_Baixada,40000,Curitiba,https://en.wikipedia.org/wiki/Curitiba
FIFA Men's World Cup,2014,Italy vs Costa Rica,2014-06-20,Brazil,Arena Pernambuco,https://en.wikipedia.org/wiki/Arena_Pernambuco,43000,Recife,https://en.wikipedia.org/wiki/Recife
FIFA Men's World Cup,2014,Switzerland vs France,2014-06-20,Brazil,Arena Fonte Nova,https://en.wikipedia.org/wiki/Arena_Fonte_Nova,52000,Salvador,"https://en.wikipedia.org/wiki/Salvador,_Bahia"
FIFA Men's World Cup,2014,Argentina vs Iran,2014-06-21,Brazil,Estádio Mineirão,https://en.wikipedia.org/wiki/Mineirão,43000,Belo Horizonte,https://en.wikipedia.org/wiki/Belo_Horizonte
FIFA Men's World Cup,2014,Germany vs Ghana,2014-06-21,Brazil,Estádio Castelão,https://en.wikipedia.org/wiki/Castelão_(Ceará),63000,Fortaleza,https://en.wikipedia.org/wiki/Fortaleza
FIFA Men's World Cup,2014,Nigeria vs Bosnia and Herzegovina,2014-06-21,Brazil,Arena Pantanal,https://en.wikipedia.org/wiki/Arena_Pantanal,41000,Cuiabá,https://en.wikipedia.org/wiki/Cuiabá
FIFA Men's World Cup,2014,Belgium vs Russia,2014-06-22,Brazil,Estádio do Maracanã,https://en.wikipedia.org/wiki/Maracanã_Stadium,75000,Rio de Janeiro,https://en.wikipedia.org/wiki/Rio_de_Janeiro
FIFA Men's World Cup,2014,South Korea vs Algeria,2014-06-22,Brazil,Estádio Beira-Rio,https://en.wikipedia.org/wiki/Estádio_Beira-Rio,43000,Porto Alegre,https://en.wikipedia.org/wiki/Porto_Alegre
FIFA Men's World Cup,2014,United States vs Portugal,2014-06-22,Brazil,Arena da Amazônia,https://en.wikipedia.org/wiki/Arena_da_Amazônia,41000,Manaus,https://en.wikipedia.org/wiki/Manaus
FIFA Men's World Cup,2014,Australia vs Spain,2014-06-23,Brazil,Arena da Baixada,https://en.wikipedia.org/wiki/Arena_da_Baixada,40000,Curitiba,https://en.wikipedia.org/wiki/Curitiba
FIFA Men's World Cup,2014,Cameroon vs Brazil,2014-06-23,Brazil,Estádio Nacional,https://en.wikipedia.org/wiki/Estádio_Nacional_Mané_Garrincha,70000,Brasília,https://en.wikipedia.org/wiki/Bras%C3%ADlia
FIFA Men's World Cup,2014,Croatia vs Mexico,2014-06-23,Brazil,Arena Pernambuco,https://en.wikipedia.org/wiki/Arena_Pernambuco,43000,Recife,https://en.wikipedia.org/wiki/Recife
FIFA Men's World Cup,2014,Netherlands vs Chile,2014-06-23,Brazil,Arena Corinthians,https://en.wikipedia.org/wiki/Arena_Corinthians,63000,São Paulo,https://en.wikipedia.org/wiki/São_Paulo
FIFA Men's World Cup,2014,Costa Rica vs England,2014-06-24,Brazil,Estádio Mineirão,https://en.wikipedia.org/wiki/Mineirão,43000,Belo Horizonte,https://en.wikipedia.org/wiki/Belo_Horizonte
FIFA Men's World Cup,2014,Greece vs Ivory Coast,2014-06-24,Brazil,Estádio Castelão,https://en.wikipedia.org/wiki/Castelão_(Ceará),63000,Fortaleza,https://en.wikipedia.org/wiki/Fortaleza
FIFA Men's World Cup,2014,Italy vs Uruguay,2014-06-24,Brazil,Arena das Dunas,https://en.wikipedia.org/wiki/Arena_das_Dunas,40000,Natal,"https://en.wikipedia.org/wiki/Natal,_Rio_Grande_do_Norte"
FIFA Men's World Cup,2014,Japan vs Colombia,2014-06-24,Brazil,Arena Pantanal,https://en.wikipedia.org/wiki/Arena_Pantanal,41000,Cuiabá,https://en.wikipedia.org/wiki/Cuiabá
FIFA Men's World Cup,2014,Bosnia and Herzegovina vs Iran,2014-06-25,Brazil,Arena Fonte Nova,https://en.wikipedia.org/wiki/Arena_Fonte_Nova,52000,Salvador,"https://en.wikipedia.org/wiki/Salvador,_Bahia"
FIFA Men's World Cup,2014,Ecuador vs France,2014-06-25,Brazil,Estádio do Maracanã,https://en.wikipedia.org/wiki/Maracanã_Stadium,75000,Rio de Janeiro,https://en.wikipedia.org/wiki/Rio_de_Janeiro
FIFA Men's World Cup,2014,Honduras vs Switzerland,2014-06-25,Brazil,Arena da Amazônia,https://en.wikipedia.org/wiki/Arena_da_Amazônia,41000,Manaus,https://en.wikipedia.org/wiki/Manaus
FIFA Men's World Cup,2014,Nigeria vs Argentina,2014-06-25,Brazil,Estádio Beira-Rio,https://en.wikipedia.org/wiki/Estádio_Beira-Rio,43000,Porto Alegre,https://en.wikipedia.org/wiki/Porto_Alegre
FIFA Men's World Cup,2014,Algeria vs Russia,2014-06-26,Brazil,Arena da Baixada,https://en.wikipedia.org/wiki/Arena_da_Baixada,40000,Curitiba,https://en.wikipedia.org/wiki/Curitiba
FIFA Men's World Cup,2014,Portugal vs Ghana,2014-06-26,Brazil,Estádio Nacional,https://en.wikipedia.org/wiki/Estádio_Nacional_Mané_Garrincha,70000,Brasília,https://en.wikipedia.org/wiki/Bras%C3%ADlia
FIFA Men's World Cup,2014,South Korea vs Belgium,2014-06-26,Brazil,Arena Corinthians,https://en.wikipedia.org/wiki/Arena_Corinthians,63000,São Paulo,https://en.wikipedia.org/wiki/São_Paulo
FIFA Men's World Cup,2014,United States vs Germany,2014-06-26,Brazil,Arena Pernambuco,https://en.wikipedia.org/wiki/Arena_Pernambuco,43000,Recife,https://en.wikipedia.org/wiki/Recife
FIFA Men's World Cup,2014,Brazil vs Chile,2014-06-28,Brazil,Estádio Mineirão,https://en.wikipedia.org/wiki/Mineirão,43000,Belo Horizonte,https://en.wikipedia.org/wiki/Belo_Horizonte
FIFA Men's World Cup,2014,Colombia vs Uruguay,2014-06-28,Brazil,Estádio do Maracanã,https://en.wikipedia.org/wiki/Maracanã_Stadium,75000,Rio de Janeiro,https://en.wikipedia.org/wiki/Rio_de_Janeiro
FIFA Men's World Cup,2014,Costa Rica vs Greece,2014-06-29,Brazil,Arena Pernambuco,https://en.wikipedia.org/wiki/Arena_Pernambuco,43000,Recife,https://en.wikipedia.org/wiki/Recife
FIFA Men's World Cup,2014,Netherlands vs Mexico,2014-06-29,Brazil,Estádio Castelão,https://en.wikipedia.org/wiki/Castelão_(Ceará),63000,Fortaleza,https://en.wikipedia.org/wiki/Fortaleza
FIFA Men's World Cup,2014,France vs Nigeria,2014-06-30,Brazil,Estádio Nacional,https://en.wikipedia.org/wiki/Estádio_Nacional_Mané_Garrincha,70000,Brasília,https://en.wikipedia.org/wiki/Bras%C3%ADlia
FIFA Men's World Cup,2014,Germany vs Algeria,2014-06-30,Brazil,Estádio Beira-Rio,https://en.wikipedia.org/wiki/Estádio_Beira-Rio,43000,Porto Alegre,https://en.wikipedia.org/wiki/Porto_Alegre
FIFA Men's World Cup,2014,Argentina vs Switzerland,2014-07-01,Brazil,Arena Corinthians,https://en.wikipedia.org/wiki/Arena_Corinthians,63000,São Paulo,https://en.wikipedia.org/wiki/São_Paulo
FIFA Men's World Cup,2014,Belgium vs United States,2014-07-01,Brazil,Arena Fonte Nova,https://en.wikipedia.org/wiki/Arena_Fonte_Nova,52000,Salvador,"https://en.wikipedia.org/wiki/Salvador,_Bahia"
