key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw
88,WC-1954,1954 FIFA Men's World Cup,M-1954-13,Hungary vs West Germany,group stage,Group 2,1,0,0,0,1954-06-20,16:50,S-211,St. Jakob Stadium,Basel,Switzerland,T-36,Hungary,HUN,T-86,West Germany,DEU,8–3,8,3,5,-5,0,0,0-0,0,0,home team win,1,0,0
89,WC-1954,1954 FIFA Men's World Cup,M-1954-14,Turkey vs South Korea,group stage,Group 2,1,0,0,0,1954-06-20,17:00,S-213,Charmilles Stadium,Geneva,Switzerland,T-80,Turkey,TUR,T-71,South Korea,KOR,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0
90,WC-1954,1954 FIFA Men's World Cup,M-1954-15,Italy vs Belgium,group stage,Group 4,1,0,0,0,1954-06-20,17:00,S-215,Cornaredo Stadium,Lugano,Switzerland,T-41,Italy,ITA,T-06,Belgium,BEL,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0
91,WC-1954,1954 FIFA Men's World Cup,M-1954-16,England vs Switzerland,group stage,Group 4,1,0,0,0,1954-06-20,17:10,S-212,Wankdorf Stadium,Bern,Switzerland,T-28,England,ENG,T-75,Switzerland,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
92,WC-1954,1954 FIFA Men's World Cup,M-1954-17,West Germany vs Turkey,group stage,Group 2,1,0,0,0,1954-06-23,18:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-86,West Germany,DEU,T-80,Turkey,TUR,7–2,7,2,5,-5,0,0,0-0,0,0,home team win,1,0,0
93,WC-1954,1954 FIFA Men's World Cup,M-1954-18,Switzerland vs Italy,group stage,Group 4,1,0,0,0,1954-06-23,18:00,S-211,St. Jakob Stadium,Basel,Switzerland,T-75,Switzerland,CHE,T-41,Italy,ITA,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0
94,WC-1954,1954 FIFA Men's World Cup,M-1954-19,Austria vs Switzerland,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-05,Austria,AUT,T-75,Switzerland,CHE,7–5,7,5,2,-2,0,0,0-0,0,0,home team win,1,0,0
95,WC-1954,1954 FIFA Men's World Cup,M-1954-20,Uruguay vs England,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-211,St. Jakob Stadium,Basel,Switzerland,T-84,Uruguay,URY,T-28,England,ENG,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0
96,WC-1954,1954 FIFA Men's World Cup,M-1954-21,Hungary vs Brazil,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-212,Wankdorf Stadium,Bern,Switzerland,T-36,Hungary,HUN,T-09,Brazil,BRA,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0
97,WC-1954,1954 FIFA Men's World Cup,M-1954-22,West Germany vs Yugoslavia,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-213,Charmilles Stadium,Geneva,Switzerland,T-86,West Germany,DEU,T-87,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
98,WC-1954,1954 FIFA Men's World Cup,M-1954-23,Hungary vs Uruguay,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-36,Hungary,HUN,T-84,Uruguay,URY,4–2,4,2,2,-2,1,0,0-0,0,0,home team win,1,0,0
99,WC-1954,1954 FIFA Men's World Cup,M-1954-24,West Germany vs Austria,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-211,St. Jakob Stadium,Basel,Switzerland,T-86,West Germany,DEU,T-05,Austria,AUT,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0
100,WC-1954,1954 FIFA Men's World Cup,M-1954-25,Austria vs Uruguay,third-place match,not applicable,0,1,0,0,1954-07-03,17:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-84,Uruguay,URY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
101,WC-1954,1954 FIFA Men's World Cup,M-1954-26,West Germany vs Hungary,final,not applicable,0,1,0,0,1954-07-04,17:00,S-212,Wankdorf Stadium,Bern,Switzerland,T-86,West Germany,DEU,T-36,Hungary,HUN,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
102,WC-1958,1958 FIFA Men's World Cup,M-1958-01,Sweden vs Mexico,group stage,Group 3,1,0,0,0,1958-06-08,14:00,S-208,Råsunda Stadium,Solna,Sweden,T-74,Sweden,SWE,T-46,Mexico,MEX,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
103,WC-1958,1958 FIFA Men's World Cup,M-1958-02,Argentina vs West Germany,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-204,Malmö Stadion,Malmö,Sweden,T-03,Argentina,ARG,T-86,West Germany,DEU,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
104,WC-1958,1958 FIFA Men's World Cup,M-1958-03,Northern Ireland vs Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-201,Örjans Vall,Halmstad,Sweden,T-52,Northern Ireland,NIR,T-21,Czechoslovakia,CSK,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
105,WC-1958,1958 FIFA Men's World Cup,M-1958-04,France vs Paraguay,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-205,Idrottsparken,Norrköping,Sweden,T-30,France,FRA,T-55,Paraguay,PRY,7–3,7,3,4,-4,0,0,0-0,0,0,home team win,1,0,0
106,WC-1958,1958 FIFA Men's World Cup,M-1958-05,Yugoslavia vs Scotland,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-210,Arosvallen,Västerås,Sweden,T-87,Yugoslavia,YUG,T-64,Scotland,SCO,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
107,WC-1958,1958 FIFA Men's World Cup,M-1958-06,Hungary vs Wales,group stage,Group 3,1,0,0,0,1958-06-08,19:00,S-207,Jernvallen,Sandviken,Sweden,T-36,Hungary,HUN,T-85,Wales,WAL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
108,WC-1958,1958 FIFA Men's World Cup,M-1958-07,Brazil vs Austria,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-209,Rimnersvallen,Uddevalla,Sweden,T-09,Brazil,BRA,T-05,Austria,AUT,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
109,WC-1958,1958 FIFA Men's World Cup,M-1958-08,Soviet Union vs England,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-200,Ullevi,Gothenburg,Sweden,T-72,Soviet Union,SUN,T-28,England,ENG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
110,WC-1958,1958 FIFA Men's World Cup,M-1958-09,Argentina vs Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-201,Örjans Vall,Halmstad,Sweden,T-03,Argentina,ARG,T-52,Northern Ireland,NIR,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
111,WC-1958,1958 FIFA Men's World Cup,M-1958-10,West Germany vs Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-202,Olympia,Helsingborg,Sweden,T-86,West Germany,DEU,T-21,Czechoslovakia,CSK,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
112,WC-1958,1958 FIFA Men's World Cup,M-1958-11,Paraguay vs Scotland,group stage,Group 2,1,0,0,0,1958-06-11,19:00,S-205,Idrottsparken,Norrköping,Sweden,T-55,Paraguay,PRY,T-64,Scotland,SCO,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
113,WC-1958,1958 FIFA Men's World Cup,M-1958-12,Yugoslavia vs France,group stage,Group 2,1,0,0,0,1958-06-11,19:00,S-210,Arosvallen,Västerås,Sweden,T-87,Yugoslavia,YUG,T-30,France,FRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
114,WC-1958,1958 FIFA Men's World Cup,M-1958-13,Mexico vs Wales,group stage,Group 3,1,0,0,0,1958-06-11,19:00,S-208,Råsunda Stadium,Solna,Sweden,T-46,Mexico,MEX,T-85,Wales,WAL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
115,WC-1958,1958 FIFA Men's World Cup,M-1958-14,Brazil vs England,group stage,Group 4,1,0,0,0,1958-06-11,19:00,S-200,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-28,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
116,WC-1958,1958 FIFA Men's World Cup,M-1958-15,Soviet Union vs Austria,group stage,Group 4,1,0,0,0,1958-06-11,19:00,S-197,Ryavallen,Borås,Sweden,T-72,Soviet Union,SUN,T-05,Austria,AUT,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
117,WC-1958,1958 FIFA Men's World Cup,M-1958-16,Sweden vs Hungary,group stage,Group 3,1,0,0,0,1958-06-12,19:00,S-208,Råsunda Stadium,Solna,Sweden,T-74,Sweden,SWE,T-36,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
118,WC-1958,1958 FIFA Men's World Cup,M-1958-17,Sweden vs Wales,group stage,Group 3,1,0,0,0,1958-06-15,14:00,S-208,Råsunda Stadium,Solna,Sweden,T-74,Sweden,SWE,T-85,Wales,WAL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
119,WC-1958,1958 FIFA Men's World Cup,M-1958-18,Czechoslovakia vs Argentina,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-202,Olympia,Helsingborg,Sweden,T-21,Czechoslovakia,CSK,T-03,Argentina,ARG,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0
120,WC-1958,1958 FIFA Men's World Cup,M-1958-19,West Germany vs Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-204,Malmö Stadion,Malmö,Sweden,T-86,West Germany,DEU,T-52,Northern Ireland,NIR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
121,WC-1958,1958 FIFA Men's World Cup,M-1958-20,France vs Scotland,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-206,Eyravallen,Örebro,Sweden,T-30,France,FRA,T-64,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
122,WC-1958,1958 FIFA Men's World Cup,M-1958-21,Paraguay vs Yugoslavia,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-198,Tunavallen,Eskilstuna,Sweden,T-55,Paraguay,PRY,T-87,Yugoslavia,YUG,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1
123,WC-1958,1958 FIFA Men's World Cup,M-1958-22,Hungary vs Mexico,group stage,Group 3,1,0,0,0,1958-06-15,19:00,S-207,Jernvallen,Sandviken,Sweden,T-36,Hungary,HUN,T-46,Mexico,MEX,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
124,WC-1958,1958 FIFA Men's World Cup,M-1958-23,Brazil vs Soviet Union,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-200,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-72,Soviet Union,SUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
125,WC-1958,1958 FIFA Men's World Cup,M-1958-24,England vs Austria,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-197,Ryavallen,Borås,Sweden,T-28,England,ENG,T-05,Austria,AUT,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
126,WC-1958,1958 FIFA Men's World Cup,M-1958-25,Northern Ireland vs Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-17,19:00,S-204,Malmö Stadion,Malmö,Sweden,T-52,Northern Ireland,NIR,T-21,Czechoslovakia,CSK,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0
127,WC-1958,1958 FIFA Men's World Cup,M-1958-26,Wales vs Hungary,group stage,Group 3,1,0,0,0,1958-06-17,19:00,S-208,Råsunda Stadium,Solna,Sweden,T-85,Wales,WAL,T-36,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
128,WC-1958,1958 FIFA Men's World Cup,M-1958-27,Soviet Union vs England,group stage,Group 4,1,0,0,0,1958-06-17,19:00,S-200,Ullevi,Gothenburg,Sweden,T-72,Soviet Union,SUN,T-28,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
129,WC-1958,1958 FIFA Men's World Cup,M-1958-28,Brazil vs Wales,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-200,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-85,Wales,WAL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
130,WC-1958,1958 FIFA Men's World Cup,M-1958-29,France vs Northern Ireland,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-205,Idrottsparken,Norrköping,Sweden,T-30,France,FRA,T-52,Northern Ireland,NIR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
131,WC-1958,1958 FIFA Men's World Cup,M-1958-30,Sweden vs Soviet Union,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-208,Råsunda Stadium,Solna,Sweden,T-74,Sweden,SWE,T-72,Soviet Union,SUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
132,WC-1958,1958 FIFA Men's World Cup,M-1958-31,West Germany vs Yugoslavia,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-204,Malmö Stadion,Malmö,Sweden,T-86,West Germany,DEU,T-87,Yugoslavia,YUG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
133,WC-1958,1958 FIFA Men's World Cup,M-1958-32,Brazil vs France,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-208,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-30,France,FRA,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0
134,WC-1958,1958 FIFA Men's World Cup,M-1958-33,Sweden vs West Germany,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-200,Ullevi,Gothenburg,Sweden,T-74,Sweden,SWE,T-86,West Germany,DEU,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
135,WC-1958,1958 FIFA Men's World Cup,M-1958-34,France vs West Germany,third-place match,not applicable,0,1,0,0,1958-06-28,17:00,S-200,Ullevi,Gothenburg,Sweden,T-30,France,FRA,T-86,West Germany,DEU,6–3,6,3,3,-3,0,0,0-0,0,0,home team win,1,0,0
136,WC-1958,1958 FIFA Men's World Cup,M-1958-35,Brazil vs Sweden,final,not applicable,0,1,0,0,1958-06-29,15:00,S-208,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-74,Sweden,SWE,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0
137,WC-1962,1962 FIFA Men's World Cup,M-1962-01,Uruguay vs Colombia,group stage,Group 1,1,0,0,0,1962-05-30,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-84,Uruguay,URY,T-16,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
138,WC-1962,1962 FIFA Men's World Cup,M-1962-02,Chile vs Switzerland,group stage,Group 2,1,0,0,0,1962-05-30,15:00,S-032,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-75,Switzerland,CHE,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
139,WC-1962,1962 FIFA Men's World Cup,M-1962-03,Brazil vs Mexico,group stage,Group 3,1,0,0,0,1962-05-30,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-46,Mexico,MEX,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
140,WC-1962,1962 FIFA Men's World Cup,M-1962-04,Argentina vs Bulgaria,group stage,Group 4,1,0,0,0,1962-05-30,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-03,Argentina,ARG,T-10,Bulgaria,BGR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
141,WC-1962,1962 FIFA Men's World Cup,M-1962-05,Soviet Union vs Yugoslavia,group stage,Group 1,1,0,0,0,1962-05-31,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-72,Soviet Union,SUN,T-87,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
142,WC-1962,1962 FIFA Men's World Cup,M-1962-06,West Germany vs Italy,group stage,Group 2,1,0,0,0,1962-05-31,15:00,S-032,Estadio Nacional,Santiago,Chile,T-86,West Germany,DEU,T-41,Italy,ITA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
143,WC-1962,1962 FIFA Men's World Cup,M-1962-07,Czechoslovakia vs Spain,group stage,Group 3,1,0,0,0,1962-05-31,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-21,Czechoslovakia,CSK,T-73,Spain,ESP,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
144,WC-1962,1962 FIFA Men's World Cup,M-1962-08,Hungary vs England,group stage,Group 4,1,0,0,0,1962-05-31,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-36,Hungary,HUN,T-28,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
145,WC-1962,1962 FIFA Men's World Cup,M-1962-09,Yugoslavia vs Uruguay,group stage,Group 1,1,0,0,0,1962-06-02,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-87,Yugoslavia,YUG,T-84,Uruguay,URY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
146,WC-1962,1962 FIFA Men's World Cup,M-1962-10,Chile vs Italy,group stage,Group 2,1,0,0,0,1962-06-02,15:00,S-032,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-41,Italy,ITA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
147,WC-1962,1962 FIFA Men's World Cup,M-1962-11,Brazil vs Czechoslovakia,group stage,Group 3,1,0,0,0,1962-06-02,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
148,WC-1962,1962 FIFA Men's World Cup,M-1962-12,England vs Argentina,group stage,Group 4,1,0,0,0,1962-06-02,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-28,England,ENG,T-03,Argentina,ARG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
149,WC-1962,1962 FIFA Men's World Cup,M-1962-13,Soviet Union vs Colombia,group stage,Group 1,1,0,0,0,1962-06-03,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-72,Soviet Union,SUN,T-16,Colombia,COL,4–4,4,4,0,0,0,0,0-0,0,0,draw,0,0,1
150,WC-1962,1962 FIFA Men's World Cup,M-1962-14,West Germany vs Switzerland,group stage,Group 2,1,0,0,0,1962-06-03,15:00,S-032,Estadio Nacional,Santiago,Chile,T-86,West Germany,DEU,T-75,Switzerland,CHE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
151,WC-1962,1962 FIFA Men's World Cup,M-1962-15,Spain vs Mexico,group stage,Group 3,1,0,0,0,1962-06-03,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-73,Spain,ESP,T-46,Mexico,MEX,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
152,WC-1962,1962 FIFA Men's World Cup,M-1962-16,Hungary vs Bulgaria,group stage,Group 4,1,0,0,0,1962-06-03,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-36,Hungary,HUN,T-10,Bulgaria,BGR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0
153,WC-1962,1962 FIFA Men's World Cup,M-1962-17,Soviet Union vs Uruguay,group stage,Group 1,1,0,0,0,1962-06-06,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-72,Soviet Union,SUN,T-84,Uruguay,URY,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
154,WC-1962,1962 FIFA Men's World Cup,M-1962-18,West Germany vs Chile,group stage,Group 2,1,0,0,0,1962-06-06,15:00,S-032,Estadio Nacional,Santiago,Chile,T-86,West Germany,DEU,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
155,WC-1962,1962 FIFA Men's World Cup,M-1962-19,Brazil vs Spain,group stage,Group 3,1,0,0,0,1962-06-06,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-73,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
156,WC-1962,1962 FIFA Men's World Cup,M-1962-20,Hungary vs Argentina,group stage,Group 4,1,0,0,0,1962-06-06,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-36,Hungary,HUN,T-03,Argentina,ARG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
157,WC-1962,1962 FIFA Men's World Cup,M-1962-21,Yugoslavia vs Colombia,group stage,Group 1,1,0,0,0,1962-06-07,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-87,Yugoslavia,YUG,T-16,Colombia,COL,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0
158,WC-1962,1962 FIFA Men's World Cup,M-1962-22,Italy vs Switzerland,group stage,Group 2,1,0,0,0,1962-06-07,15:00,S-032,Estadio Nacional,Santiago,Chile,T-41,Italy,ITA,T-75,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
159,WC-1962,1962 FIFA Men's World Cup,M-1962-23,Mexico vs Czechoslovakia,group stage,Group 3,1,0,0,0,1962-06-07,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-46,Mexico,MEX,T-21,Czechoslovakia,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
160,WC-1962,1962 FIFA Men's World Cup,M-1962-24,England vs Bulgaria,group stage,Group 4,1,0,0,0,1962-06-07,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-28,England,ENG,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
161,WC-1962,1962 FIFA Men's World Cup,M-1962-25,Brazil vs England,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-033,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-28,England,ENG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
162,WC-1962,1962 FIFA Men's World Cup,M-1962-26,Chile vs Soviet Union,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-030,Estadio Carlos Dittborn,Arica,Chile,T-13,Chile,CHL,T-72,Soviet Union,SUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
163,WC-1962,1962 FIFA Men's World Cup,M-1962-27,Czechoslovakia vs Hungary,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-031,Estadio El Teniente,Rancagua,Chile,T-21,Czechoslovakia,CSK,T-36,Hungary,HUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
164,WC-1962,1962 FIFA Men's World Cup,M-1962-28,Yugoslavia vs West Germany,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-032,Estadio Nacional,Santiago,Chile,T-87,Yugoslavia,YUG,T-86,West Germany,DEU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
165,WC-1962,1962 FIFA Men's World Cup,M-1962-29,Brazil vs Chile,semi-finals,not applicable,0,1,0,0,1962-06-13,14:30,S-032,Estadio Nacional,Santiago,Chile,T-09,Brazil,BRA,T-13,Chile,CHL,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0
166,WC-1962,1962 FIFA Men's World Cup,M-1962-30,Czechoslovakia vs Yugoslavia,semi-finals,not applicable,0,1,0,0,1962-06-13,14:30,S-033,Estadio Sausalito,Viña del Mar,Chile,T-21,Czechoslovakia,CSK,T-87,Yugoslavia,YUG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
167,WC-1962,1962 FIFA Men's World Cup,M-1962-31,Chile vs Yugoslavia,third-place match,not applicable,0,1,0,0,1962-06-16,14:30,S-032,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-87,Yugoslavia,YUG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
168,WC-1962,1962 FIFA Men's World Cup,M-1962-32,Brazil vs Czechoslovakia,final,not applicable,0,1,0,0,1962-06-17,14:30,S-032,Estadio Nacional,Santiago,Chile,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
169,WC-1966,1966 FIFA Men's World Cup,M-1966-01,England vs Uruguay,group stage,Group 1,1,0,0,0,1966-07-11,19:30,S-049,Wembley Stadium,London,England,T-28,England,ENG,T-84,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
170,WC-1966,1966 FIFA Men's World Cup,M-1966-02,West Germany vs Switzerland,group stage,Group 2,1,0,0,0,1966-07-12,19:30,S-053,Hillsborough Stadium,Sheffield,England,T-86,West Germany,DEU,T-75,Switzerland,CHE,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0
171,WC-1966,1966 FIFA Men's World Cup,M-1966-03,Brazil vs Bulgaria,group stage,Group 3,1,0,0,0,1966-07-12,19:30,S-048,Goodison Park,Liverpool,England,T-09,Brazil,BRA,T-10,Bulgaria,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
172,WC-1966,1966 FIFA Men's World Cup,M-1966-04,Soviet Union vs North Korea,group stage,Group 4,1,0,0,0,1966-07-12,19:30,S-052,Ayresome Park,Middlesbrough,England,T-72,Soviet Union,SUN,T-51,North Korea,PRK,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
173,WC-1966,1966 FIFA Men's World Cup,M-1966-05,France vs Mexico,group stage,Group 1,1,0,0,0,1966-07-13,19:30,S-049,Wembley Stadium,London,England,T-30,France,FRA,T-46,Mexico,MEX,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
174,WC-1966,1966 FIFA Men's World Cup,M-1966-06,Argentina vs Spain,group stage,Group 2,1,0,0,0,1966-07-13,19:30,S-047,Villa Park,Birmingham,England,T-03,Argentina,ARG,T-73,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
175,WC-1966,1966 FIFA Men's World Cup,M-1966-07,Portugal vs Hungary,group stage,Group 3,1,0,0,0,1966-07-13,19:30,S-051,Old Trafford,Manchester,England,T-58,Portugal,PRT,T-36,Hungary,HUN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
176,WC-1966,1966 FIFA Men's World Cup,M-1966-08,Italy vs Chile,group stage,Group 4,1,0,0,0,1966-07-13,19:30,S-054,Roker Park,Sunderland,England,T-41,Italy,ITA,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
