team_name,player_name,given_name,family_name,player_wikipedia_link
Zaire,Mwape Mialo,Mwape,Mialo,https://en.wikipedia.org/wiki/Mwape_Mialo
Zaire,Mwepu Ilunga,Mwepu,Ilunga,https://en.wikipedia.org/wiki/Mwepu_Ilunga
France,N'Golo Kanté,N'Golo,Kanté,https://en.wikipedia.org/wiki/N%27Golo_Kant%C3%A9
South Korea,Na Sang-ho,Na,Sang-ho,https://en.wikipedia.org/wiki/Na_Sang-ho
Algeria,Nabil Bentaleb,Nabil,Bentaleb,https://en.wikipedia.org/wiki/Nabil_Bentaleb
Morocco,Nabil Dirar,Nabil,Dirar,https://en.wikipedia.org/wiki/Nabil_Dirar
France,Nabil Fekir,Nabil,Fekir,https://en.wikipedia.org/wiki/Nabil_Fekir
Algeria,Nabil Ghilas,Nabil,Ghilas,https://en.wikipedia.org/wiki/Nabil_Ghilas
Morocco,Nacer Abdellah,Nacer,Abdellah,https://en.wikipedia.org/wiki/Nacer_Abdellah
Belgium,Nacer Chadli,Nacer,Chadli,https://en.wikipedia.org/wiki/Nacer_Chadli
Algeria,Nacerdine Drid,Nacerdine,Drid,https://en.wikipedia.org/wiki/Nacerdine_Drid
Spain,Nacho,not applicable,Nacho,"https://en.wikipedia.org/wiki/Nacho_(footballer,_born_1990)"
Spain,Nacho Monreal,Nacho,Monreal,https://en.wikipedia.org/wiki/Nacho_Monreal
Turkey,Naci Erdem,Naci,Erdem,https://en.wikipedia.org/wiki/Naci_Erdem
Tunisia,Nader Ghandri,Nader,Ghandri,https://en.wikipedia.org/wiki/Nader_Ghandri
Iran,Nader Mohammadkhani,Nader,Mohammadkhani,https://en.wikipedia.org/wiki/Nader_Mohammadkhani
Iraq,Nadhim Shaker,Nadhim,Shaker,https://en.wikipedia.org/wiki/Nadhim_Shaker
Algeria,Nadir Belhadj,Nadir,Belhadj,https://en.wikipedia.org/wiki/Nadir_Belhadj
Kuwait,Naeem Saad,Naeem,Saad,https://en.wikipedia.org/wiki/Naeem_Saad
Iran,Naeim Saadavi,Naeim,Saadavi,https://en.wikipedia.org/wiki/Naeim_Saadavi
Uruguay,Nahitan Nández,Nahitan,Nández,https://en.wikipedia.org/wiki/Nahitan_N%C3%A1ndez
Argentina,Nahuel Guzmán,Nahuel,Guzmán,https://en.wikipedia.org/wiki/Nahuel_Guzm%C3%A1n
Argentina,Nahuel Molina,Nahuel,Molina,https://en.wikipedia.org/wiki/Nahuel_Molina
Qatar,Naif Al-Hadhrami,Naif,Al-Hadhrami,https://en.wikipedia.org/wiki/Naif_Al-Hadhrami
Saudi Arabia,Naif Al-Qadi,Naif,Al-Qadi,https://en.wikipedia.org/wiki/Naif_Al-Qadi
Tunisia,Naïm Sliti,Naïm,Sliti,https://en.wikipedia.org/wiki/Na%C3%AFm_Sliti
North Korea,Nam Song-chol,Song-chol,Nam,https://en.wikipedia.org/wiki/Nam_Song-chol
Senegal,Nampalys Mendy,Nampalys,Mendy,https://en.wikipedia.org/wiki/Nampalys_Mendy
Spain,Nando,not applicable,Nando,https://en.wikipedia.org/wiki/Fernando_Gonz%C3%A1lez_Valenciaga
Hungary,Nándor Hidegkuti,Nándor,Hidegkuti,https://en.wikipedia.org/wiki/N%C3%A1ndor_Hidegkuti
Portugal,Nani,not applicable,Nani,https://en.wikipedia.org/wiki/Nani_(footballer)
Japan,Naohiro Takahara,Naohiro,Takahara,https://en.wikipedia.org/wiki/Naohiro_Takahara
Japan,Naoki Matsuda,Naoki,Matsuda,https://en.wikipedia.org/wiki/Naoki_Matsuda
Japan,Naoki Soma,Naoki,Soma,https://en.wikipedia.org/wiki/Naoki_Soma
Japan,Naomichi Ueda,Naomichi,Ueda,https://en.wikipedia.org/wiki/Naomichi_Ueda
Mexico,Narciso López,Narciso,López,https://en.wikipedia.org/wiki/Narciso_L%C3%B3pez_(footballer)
Brazil,Nariz,not applicable,Nariz,https://en.wikipedia.org/wiki/%C3%81lvaro_Lopes_Can%C3%A7ado
United Arab Emirates,Nasir Khamees,Nasir,Khamees,https://en.wikipedia.org/wiki/Nasir_Khamees
Bulgaria,Nasko Sirakov,Nasko,Sirakov,https://en.wikipedia.org/wiki/Nasko_Sirakov
Iran,Nasrollah Abdollahi,Nasrollah,Abdollahi,https://en.wikipedia.org/wiki/Nasrollah_Abdollahi
Saudi Arabia,Nasser Al-Dawsari,Nasser,Al-Dawsari,https://en.wikipedia.org/wiki/Nasser_Al-Dawsari
Iran,Nasser Hejazi,Nasser,Hejazi,https://en.wikipedia.org/wiki/Nasser_Hejazi
Iran,Nasser Nouraei,Nasser,Nouraei,https://en.wikipedia.org/wiki/Nasser_Nouraei
Kuwait,Nassir Al-Ghanim,Nassir,Al-Ghanim,https://en.wikipedia.org/wiki/Nassir_Al-Ghanim
Slovenia,Nastja Čeh,Nastja,Čeh,https://en.wikipedia.org/wiki/Nastja_%C4%8Ceh
England,Nat Lofthouse,Nat,Lofthouse,https://en.wikipedia.org/wiki/Nat_Lofthouse
Argentina,Natalio Perinetti,Natalio,Perinetti,https://en.wikipedia.org/wiki/Natalio_Perinetti
Netherlands,Nathan Aké,Nathan,Aké,https://en.wikipedia.org/wiki/Nathan_Ak%C3%A9
Australia,Nathaniel Atkinson,Nathaniel,Atkinson,https://en.wikipedia.org/wiki/Nathaniel_Atkinson
Iraq,Natiq Hashim,Natiq,Hashim,https://en.wikipedia.org/wiki/Natiq_Hashim
Saudi Arabia,Nawaf Al-Abed,Nawaf,Al-Abed,https://en.wikipedia.org/wiki/Nawaf_Al-Abed
Saudi Arabia,Nawaf Al-Aqidi,Nawaf,Al-Aqidi,https://en.wikipedia.org/wiki/Nawaf_Al-Aqidi
Saudi Arabia,Nawaf Al-Temyat,Nawaf,Al-Temyat,https://en.wikipedia.org/wiki/Nawaf_Al-Temyat
Morocco,Nayef Aguerd,Nayef,Aguerd,https://en.wikipedia.org/wiki/Nayef_Aguerd
Zaire,Ndaye Mulamba,Ndaye,Mulamba,https://en.wikipedia.org/wiki/Ndaye_Mulamba
Turkey,Necmi Onarıcı,Necmi,Onarıcı,https://en.wikipedia.org/wiki/Necmi_Onar%C4%B1c%C4%B1
Wales,Neco Williams,Neco,Williams,https://en.wikipedia.org/wiki/Neco_Williams
Romania,Necula Răducanu,Necula,Răducanu,https://en.wikipedia.org/wiki/Necula_R%C4%83ducanu
Turkey,Nedim Günar,Nedim,Günar,https://en.wikipedia.org/wiki/Nedim_G%C3%BCnar
Ecuador,Néicer Reasco,Néicer,Reasco,https://en.wikipedia.org/wiki/N%C3%A9icer_Reasco
United States,Neil Covone,Neil,Covone,https://en.wikipedia.org/wiki/Neil_Covone
Scotland,Neil Mochan,Neil,Mochan,https://en.wikipedia.org/wiki/Neil_Mochan
Scotland,Neil Sullivan,Neil,Sullivan,https://en.wikipedia.org/wiki/Neil_Sullivan
England,Neil Webb,Neil,Webb,https://en.wikipedia.org/wiki/Neil_Webb
Slovenia,Nejc Pečnik,Nejc,Pečnik,https://en.wikipedia.org/wiki/Nejc_Pe%C4%8Dnik
Tunisia,Néjib Ghommidh,Néjib,Ghommidh,https://en.wikipedia.org/wiki/N%C3%A9jib_Ghommidh
Tunisia,Néjib Limam,Néjib,Limam,https://en.wikipedia.org/wiki/N%C3%A9jib_Limam
Brazil,Nelinho,not applicable,Nelinho,https://en.wikipedia.org/wiki/Nelinho
Paraguay,Nelson Cuevas,Nelson,Cuevas,https://en.wikipedia.org/wiki/Nelson_Cuevas
Uruguay,Nelson Díaz,Nelson,Díaz,https://en.wikipedia.org/wiki/Nelson_D%C3%ADaz_(footballer)
Uruguay,Nelson Gutiérrez,Nelson,Gutiérrez,https://en.wikipedia.org/wiki/Nelson_Guti%C3%A9rrez
Paraguay,Nelson Haedo Valdez,Nelson Haedo,Valdez,https://en.wikipedia.org/wiki/Nelson_Haedo_Valdez
Argentina,Nelson López,Nelson,López,https://en.wikipedia.org/wiki/Nelson_L%C3%B3pez
Chile,Nelson Parraguez,Nelson,Parraguez,https://en.wikipedia.org/wiki/Nelson_Parraguez
Portugal,Nélson Pereira,Nélson,Pereira,https://en.wikipedia.org/wiki/N%C3%A9lson_Pereira
Chile,Nelson Tapia,Nelson,Tapia,https://en.wikipedia.org/wiki/Nelson_Tapia
Paraguay,Nelson Valdez,Nelson,Valdez,https://en.wikipedia.org/wiki/Nelson_Valdez
Argentina,Nelson Vivas,Nelson,Vivas,https://en.wikipedia.org/wiki/Nelson_Vivas
Serbia,Nemanja Gudelj,Nemanja,Gudelj,https://en.wikipedia.org/wiki/Nemanja_Gudelj
Serbia,Nemanja Maksimović,Nemanja,Maksimović,https://en.wikipedia.org/wiki/Nemanja_Maksimovi%C4%87
Serbia,Nemanja Matić,Nemanja,Matić,https://en.wikipedia.org/wiki/Nemanja_Mati%C4%87
Serbia,Nemanja Radonjić,Nemanja,Radonjić,https://en.wikipedia.org/wiki/Nemanja_Radonji%C4%87
"Serbia and Montenegro, Serbia",Nemanja Vidić,Nemanja,Vidić,https://en.wikipedia.org/wiki/Nemanja_Vidi%C4%87
Brazil,Nena,not applicable,Nena,https://en.wikipedia.org/wiki/Olavo_Rodrigues_Barbosa
Serbia and Montenegro,Nenad Đorđević,Nenad,Đorđević,https://en.wikipedia.org/wiki/Nenad_%C4%90or%C4%91evi%C4%87
Serbia,Nenad Milijaš,Nenad,Milijaš,https://en.wikipedia.org/wiki/Nenad_Milija%C5%A1
Yugoslavia,Nenad Stojković,Nenad,Stojković,https://en.wikipedia.org/wiki/Nenad_Stojkovi%C4%87
Argentina,Nery Pumpido,Nery,Pumpido,https://en.wikipedia.org/wiki/Nery_Pumpido
Mexico,Néstor Araujo,Néstor,Araujo,https://en.wikipedia.org/wiki/N%C3%A9stor_Araujo
Uruguay,Néstor Carballo,Néstor,Carballo,https://en.wikipedia.org/wiki/N%C3%A9stor_Carballo
Argentina,Néstor Clausen,Néstor,Clausen,https://en.wikipedia.org/wiki/N%C3%A9stor_Clausen
France,Nestor Combin,Nestor,Combin,https://en.wikipedia.org/wiki/Nestor_Combin
Argentina,Néstor Fabbri,Néstor,Fabbri,https://en.wikipedia.org/wiki/N%C3%A9stor_Fabbri
Uruguay,Néstor Gonçalves,Néstor,Gonçalves,https://en.wikipedia.org/wiki/N%C3%A9stor_Gon%C3%A7alves
Argentina,Néstor Lorenzo,Néstor,Lorenzo,https://en.wikipedia.org/wiki/N%C3%A9stor_Lorenzo
Paraguay,Néstor Ortigoza,Néstor,Ortigoza,https://en.wikipedia.org/wiki/N%C3%A9stor_Ortigoza
Colombia,Néstor Ortiz,Néstor,Ortiz,https://en.wikipedia.org/wiki/N%C3%A9stor_Ortiz
Argentina,Néstor Rossi,Néstor,Rossi,https://en.wikipedia.org/wiki/N%C3%A9stor_Rossi
Switzerland,Nestor Subiat,Nestor,Subiat,https://en.wikipedia.org/wiki/Nestor_Subiat
Argentina,Néstor Togneri,Néstor,Togneri,https://en.wikipedia.org/wiki/N%C3%A9stor_Togneri
Serbia,Neven Subotić,Neven,Subotić,https://en.wikipedia.org/wiki/Neven_Suboti%C4%87
Brazil,Neymar,not applicable,Neymar,https://en.wikipedia.org/wiki/Neymar
Republic of Ireland,Niall Quinn,Niall,Quinn,https://en.wikipedia.org/wiki/Niall_Quinn
Belgium,Nic Hoydonckx,Nic,Hoydonckx,https://en.wikipedia.org/wiki/Nic_Hoydonckx
United States,Nicholas DiOrio,Nicholas,DiOrio,https://en.wikipedia.org/wiki/Nicholas_DiOrio
England,Nick Pope,Nick,Pope,https://en.wikipedia.org/wiki/Nick_Pope_(footballer)
United States,Nick Rimando,Nick,Rimando,https://en.wikipedia.org/wiki/Nick_Rimando
Denmark,Nicklas Bendtner,Nicklas,Bendtner,https://en.wikipedia.org/wiki/Nicklas_Bendtner
England,Nicky Butt,Nicky,Butt,https://en.wikipedia.org/wiki/Nicky_Butt
Sweden,Niclas Alexandersson,Niclas,Alexandersson,https://en.wikipedia.org/wiki/Niclas_Alexandersson
Germany,Niclas Füllkrug,Niclas,Füllkrug,https://en.wikipedia.org/wiki/Niclas_F%C3%BCllkrug
Denmark,Niclas Jensen,Niclas,Jensen,https://en.wikipedia.org/wiki/Niclas_Jensen
Belgium,Nico Claesen,Nico,Claesen,https://en.wikipedia.org/wiki/Nico_Claesen
Switzerland,Nico Elvedi,Nico,Elvedi,https://en.wikipedia.org/wiki/Nico_Elvedi
Germany,Nico Schlotterbeck,Nico,Schlotterbeck,https://en.wikipedia.org/wiki/Nico_Schlotterbeck
Belgium,Nico Van Kerckhoven,Nico,Van Kerckhoven,https://en.wikipedia.org/wiki/Nico_Van_Kerckhoven
Spain,Nico Williams,Nico,Williams,https://en.wikipedia.org/wiki/Nico_Williams
Italy,Nicola Berti,Nicola,Berti,https://en.wikipedia.org/wiki/Nicola_Berti
Poland,Nicola Zalewski,Nicola,Zalewski,https://en.wikipedia.org/wiki/Nicola_Zalewski
Romania,Nicolae Dobrin,Nicolae,Dobrin,https://en.wikipedia.org/wiki/Nicolae_Dobrin
Romania,Nicolae Kovács,Nicolae,Kovács,https://en.wikipedia.org/wiki/Nicolae_Kov%C3%A1cs
Romania,Nicolae Lupescu,Nicolae,Lupescu,https://en.wikipedia.org/wiki/Nicolae_Lupescu
Romania,Nicolae Pescaru,Nicolae,Pescaru,https://en.wikipedia.org/wiki/Nicolae_Pescaru
Denmark,Nicolai Jørgensen,Nicolai,Jørgensen,https://en.wikipedia.org/wiki/Nicolai_J%C3%B8rgensen
Cameroon,Nicolas Alnoudji,Nicolas,Alnoudji,https://en.wikipedia.org/wiki/Nicolas_Alnoudji
France,Nicolas Anelka,Nicolas,Anelka,https://en.wikipedia.org/wiki/Nicolas_Anelka
Ecuador,Nicolás Asencio,Nicolás,Asencio,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Asencio
Argentina,Nicolás Burdisso,Nicolás,Burdisso,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Burdisso
Uruguay,Nicolás de la Cruz,Nicolás,de la Cruz,https://en.wikipedia.org/wiki/Nicol%C3%A1s_de_la_Cruz
Belgium,Nicolas Dewalque,Nicolas,Dewalque,https://en.wikipedia.org/wiki/Nicolas_Dewalque
Peru,Nicolás Fuentes,Nicolás,Fuentes,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Fuentes
Senegal,Nicolas Jackson,Nicolas,Jackson,https://en.wikipedia.org/wiki/Nicolas_Jackson
Uruguay,Nicolás Lodeiro,Nicolás,Lodeiro,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Lodeiro
Belgium,Nicolas Lombaerts,Nicolas,Lombaerts,https://en.wikipedia.org/wiki/Nicolas_Lombaerts
Cameroon,Nicolas Nkoulou,Nicolas,Nkoulou,https://en.wikipedia.org/wiki/Nicolas_Nkoulou
Uruguay,Nicolás Olivera,Nicolás,Olivera,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Olivera
Argentina,Nicolás Otamendi,Nicolás,Otamendi,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Otamendi
Argentina,Nicolás Tagliafico,Nicolás,Tagliafico,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Tagliafico
Netherlands,Niek Michel,Niek,Michel,https://en.wikipedia.org/wiki/Niek_Michel
Netherlands,Nigel de Jong,Nigel,de Jong,https://en.wikipedia.org/wiki/Nigel_de_Jong
England,Nigel Martyn,Nigel,Martyn,https://en.wikipedia.org/wiki/Nigel_Martyn
Northern Ireland,Nigel Worthington,Nigel,Worthington,https://en.wikipedia.org/wiki/Nigel_Worthington
Brazil,Niginho,not applicable,Niginho,https://en.wikipedia.org/wiki/Niginho
Turkey,Nihat Kahveci,Nihat,Kahveci,https://en.wikipedia.org/wiki/Nihat_Kahveci
Croatia,Nikica Jelavić,Nikica,Jelavić,https://en.wikipedia.org/wiki/Nikica_Jelavi%C4%87
Australia,Nikita Rukavytsya,Nikita,Rukavytsya,https://en.wikipedia.org/wiki/Nikita_Rukavytsya
Soviet Union,Nikita Simonyan,Nikita,Simonyan,https://en.wikipedia.org/wiki/Nikita_Simonyan
Sweden,Niklas Nyhlén,Niklas,Nyhlén,https://en.wikipedia.org/wiki/Niklas_Nyhl%C3%A9n
Germany,Niklas Süle,Niklas,Süle,https://en.wikipedia.org/wiki/Niklas_S%C3%BCle
Croatia,Niko Kovač,Niko,Kovač,https://en.wikipedia.org/wiki/Niko_Kova%C4%8D
Croatia,Niko Kranjčar,Niko,Kranjčar,https://en.wikipedia.org/wiki/Niko_Kranj%C4%8Dar
Yugoslavia,Nikola Jovanović,Nikola,Jovanović,"https://en.wikipedia.org/wiki/Nikola_Jovanovi%C4%87_(footballer,_born_1952)"
Croatia,Nikola Kalinić,Nikola,Kalinić,https://en.wikipedia.org/wiki/Nikola_Kalini%C4%87
Bulgaria,Nikola Kotkov,Nikola,Kotkov,https://en.wikipedia.org/wiki/Nikola_Kotkov
Bulgaria,Nikola Kovachev,Nikola,Kovachev,https://en.wikipedia.org/wiki/Nikola_Kovachev
Serbia,Nikola Milenković,Nikola,Milenković,https://en.wikipedia.org/wiki/Nikola_Milenkovi%C4%87
Bulgaria,Nikola Parshanov,Nikola,Parshanov,https://en.wikipedia.org/wiki/Nikola_Parshanov
Yugoslavia,Nikola Radović,Nikola,Radović,https://en.wikipedia.org/wiki/Nikola_Radovi%C4%87
Yugoslavia,Nikola Stipić,Nikola,Stipić,https://en.wikipedia.org/wiki/Nikola_Stipi%C4%87
Croatia,Nikola Vlašić,Nikola,Vlašić,https://en.wikipedia.org/wiki/Nikola_Vla%C5%A1i%C4%87
"Serbia and Montenegro, Serbia",Nikola Žigić,Nikola,Žigić,https://en.wikipedia.org/wiki/Nikola_%C5%BDigi%C4%87
Soviet Union,Nikolai Manoshin,Nikolai,Manoshin,https://en.wikipedia.org/wiki/Nikolai_Manoshin
Bulgaria,Nikolay Arabov,Nikolay,Arabov,https://en.wikipedia.org/wiki/Nikolay_Arabov
Bulgaria,Nikolay Iliev,Nikolay,Iliev,https://en.wikipedia.org/wiki/Nikolay_Iliev
Soviet Union,Nikolay Kiselyov,Nikolay,Kiselyov,https://en.wikipedia.org/wiki/Nikolay_Kiselyov_(footballer)
Soviet Union,Nikolay Larionov,Nikolay,Larionov,https://en.wikipedia.org/wiki/Nikolay_Larionov
Greece,Nikos Machlas,Nikos,Machlas,https://en.wikipedia.org/wiki/Nikos_Machlas
Greece,Nikos Nioplias,Nikos,Nioplias,https://en.wikipedia.org/wiki/Nikos_Nioplias
Greece,Nikos Spyropoulos,Nikos,Spyropoulos,https://en.wikipedia.org/wiki/Nikos_Spyropoulos
Greece,Nikos Tsiantakis,Nikos,Tsiantakis,https://en.wikipedia.org/wiki/Nikos_Tsiantakis
Brazil,Nilmar,not applicable,Nilmar,https://en.wikipedia.org/wiki/Nilmar
Brazil,Nilo,not applicable,Nilo,https://en.wikipedia.org/wiki/Nilo_Murtinho_Braga
Sweden,Nils Axelsson,Nils,Axelsson,https://en.wikipedia.org/wiki/Nils_Axelsson
Norway,Nils Eriksen,Nils,Eriksen,https://en.wikipedia.org/wiki/Nils_Eriksen
Sweden,Nils Liedholm,Nils,Liedholm,https://en.wikipedia.org/wiki/Nils_Liedholm
Sweden,Nils Rosén,Nils,Rosén,https://en.wikipedia.org/wiki/Nils_Ros%C3%A9n_(footballer)
Peru,Nilson Loyola,Nilson,Loyola,https://en.wikipedia.org/wiki/Nilson_Loyola
Brazil,Nílton Santos,Nílton,Santos,https://en.wikipedia.org/wiki/N%C3%ADlton_Santos
Iran,Nima Nakisa,Nima,Nakisa,https://en.wikipedia.org/wiki/Nima_Nakisa
Yugoslavia,Niša Saveljić,Niša,Saveljić,https://en.wikipedia.org/wiki/Ni%C5%A1a_Savelji%C4%87
Netherlands,Noa Lang,Noa,Lang,https://en.wikipedia.org/wiki/Noa_Lang
Switzerland,Noah Okafor,Noah,Okafor,https://en.wikipedia.org/wiki/Noah_Okafor
England,Nobby Stiles,Nobby,Stiles,https://en.wikipedia.org/wiki/Nobby_Stiles
Japan,Nobuyuki Kojima,Nobuyuki,Kojima,https://en.wikipedia.org/wiki/Nobuyuki_Kojima
Northern Ireland,Noel Brotherston,Noel,Brotherston,https://en.wikipedia.org/wiki/Noel_Brotherston
France,Noël Liétaer,Noël,Liétaer,https://en.wikipedia.org/wiki/No%C3%ABl_Li%C3%A9taer
Honduras,Noel Valladares,Noel,Valladares,https://en.wikipedia.org/wiki/Noel_Valladares
South Korea,Noh Jung-yoon,Jung-yoon,Noh,https://en.wikipedia.org/wiki/Noh_Jung-yoon
South Korea,Noh Soo-jin,Soo-jin,Noh,https://en.wikipedia.org/wiki/Noh_Soo-jin
West Germany,Norbert Eder,Norbert,Eder,https://en.wikipedia.org/wiki/Norbert_Eder
Switzerland,Norbert Eschmann,Norbert,Eschmann,https://en.wikipedia.org/wiki/Norbert_Eschmann
West Germany,Norbert Nigbur,Norbert,Nigbur,https://en.wikipedia.org/wiki/Norbert_Nigbur
Argentina,Norberto Alonso,Norberto,Alonso,https://en.wikipedia.org/wiki/Norberto_Alonso
Argentina,Norberto Boggio,Norberto,Boggio,https://en.wikipedia.org/wiki/Norberto_Boggio
El Salvador,Norberto Huezo,Norberto,Huezo,https://en.wikipedia.org/wiki/Norberto_Huezo
Argentina,Norberto Menéndez,Norberto,Menéndez,https://en.wikipedia.org/wiki/Norberto_Men%C3%A9ndez
Argentina,Norberto Scoponi,Norberto,Scoponi,https://en.wikipedia.org/wiki/Norberto_Scoponi
Morocco,Nordin Amrabat,Nordin,Amrabat,https://en.wikipedia.org/wiki/Nordin_Amrabat
Japan,Norio Omura,Norio,Omura,https://en.wikipedia.org/wiki/Norio_Omura
England,Norman Hunter,Norman,Hunter,https://en.wikipedia.org/wiki/Norman_Hunter_(footballer)
Northern Ireland,Norman Uprichard,Norman,Uprichard,https://en.wikipedia.org/wiki/Norman_Uprichard
Northern Ireland,Norman Whiteside,Norman,Whiteside,https://en.wikipedia.org/wiki/Norman_Whiteside
Brazil,Noronha,not applicable,Noronha,https://en.wikipedia.org/wiki/Alfredo_Eduardo_Barreto_de_Freitas_Noronha
Cameroon,Nouhou Tolo,Nouhou,Tolo,https://en.wikipedia.org/wiki/Nouhou_Tolo
Morocco,Noureddine Bouyahyaoui,Noureddine,Bouyahyaoui,https://en.wikipedia.org/wiki/Noureddine_Bouyahyaoui
Morocco,Noureddine Naybet,Noureddine,Naybet,https://en.wikipedia.org/wiki/Noureddine_Naybet
Algeria,Nourredine Kourichi,Nourredine,Kourichi,https://en.wikipedia.org/wiki/Nourredine_Kourichi
Morocco,Noussair Mazraoui,Noussair,Mazraoui,https://en.wikipedia.org/wiki/Noussair_Mazraoui
Yugoslavia,Novak Tomić,Novak,Tomić,https://en.wikipedia.org/wiki/Novak_Tomi%C4%87
France,Numa Andoire,Numa,Andoire,https://en.wikipedia.org/wiki/Numa_Andoire
Portugal,Nuno Frechaut,Nuno,Frechaut,https://en.wikipedia.org/wiki/Nuno_Frechaut
Portugal,Nuno Gomes,Nuno,Gomes,https://en.wikipedia.org/wiki/Nuno_Gomes
Portugal,Nuno Mendes,Nuno,Mendes,"https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)"
Portugal,Nuno Valente,Nuno,Valente,https://en.wikipedia.org/wiki/Nuno_Valente
Nigeria,Nwankwo Kanu,Nwankwo,Kanu,https://en.wikipedia.org/wiki/Nwankwo_Kanu
Nigeria,Obafemi Martins,Obafemi,Martins,https://en.wikipedia.org/wiki/Obafemi_Martins
Uruguay,Obdulio Varela,Obdulio,Varela,https://en.wikipedia.org/wiki/Obdulio_Varela
Saudi Arabia,Obeid Al-Dosari,Obeid,Al-Dosari,https://en.wikipedia.org/wiki/Obeid_Al-Dosari
Brazil,Octacílio,not applicable,Octacílio,https://en.wikipedia.org/wiki/Octac%C3%ADlio_Pinheiro_Guerra
Norway,Odd Frantzen,Odd,Frantzen,https://en.wikipedia.org/wiki/Odd_Frantzen
Norway,Oddmund Andersen,Oddmund,Andersen,https://en.wikipedia.org/wiki/Oddmund_Andersen
Belgium,Odilon Polleunis,Odilon,Polleunis,https://en.wikipedia.org/wiki/Odilon_Polleunis
Nigeria,Odion Ighalo,Odion,Ighalo,https://en.wikipedia.org/wiki/Odion_Ighalo
Nigeria,Ogenyi Onazi,Ogenyi,Onazi,https://en.wikipedia.org/wiki/Ogenyi_Onazi
Serbia and Montenegro,Ognjen Koroman,Ognjen,Koroman,https://en.wikipedia.org/wiki/Ognjen_Koroman
Yugoslavia,Ognjen Petrović,Ognjen,Petrović,https://en.wikipedia.org/wiki/Ognjen_Petrovi%C4%87
Bosnia and Herzegovina,Ognjen Vranješ,Ognjen,Vranješ,https://en.wikipedia.org/wiki/Ognjen_Vranje%C5%A1
Croatia,Ognjen Vukojević,Ognjen,Vukojević,https://en.wikipedia.org/wiki/Ognjen_Vukojevi%C4%87
United States,Oguchi Onyewu,Oguchi,Onyewu,https://en.wikipedia.org/wiki/Oguchi_Onyewu
South Korea,Oh Ban-suk,Ban-suk,Oh,https://en.wikipedia.org/wiki/Oh_Ban-suk
South Korea,Oh Beom-seok,Beom-seok,Oh,https://en.wikipedia.org/wiki/Oh_Beom-seok
North Korea,Oh Yoon-kyung,Yoon-kyung,Oh,https://en.wikipedia.org/wiki/Oh_Yoon-kyung
South Korea,Oh Yun-kyo,Yun-kyo,Oh,https://en.wikipedia.org/wiki/Oh_Yun-kyo
Tunisia,Ohman Chehaibi,Ohman,Chehaibi,https://en.wikipedia.org/wiki/Ohman_Chehaibi
Norway,Øivind Holmsen,Øivind,Holmsen,https://en.wikipedia.org/wiki/%C3%98ivind_Holmsen
Turkey,Okan Buruk,Okan,Buruk,https://en.wikipedia.org/wiki/Okan_Buruk
Norway,Ola By Rise,Ola,By Rise,https://en.wikipedia.org/wiki/Ola_By_Rise
Sweden,Ola Toivonen,Ola,Toivonen,https://en.wikipedia.org/wiki/Ola_Toivonen
Mexico,Olaf Heredia,Olaf,Heredia,https://en.wikipedia.org/wiki/Olaf_Heredia
Germany,Olaf Marschall,Olaf,Marschall,https://en.wikipedia.org/wiki/Olaf_Marschall
"West Germany, Germany",Olaf Thon,Olaf,Thon,https://en.wikipedia.org/wiki/Olaf_Thon
Iceland,Ólafur Ingi Skúlason,Ólafur Ingi,Skúlason,https://en.wikipedia.org/wiki/%C3%93lafur_Ingi_Sk%C3%BAlason
Czechoslovakia,Oldřich Nejedlý,Oldřich,Nejedlý,https://en.wikipedia.org/wiki/Old%C5%99ich_Nejedl%C3%BD
Czechoslovakia,Oldřich Rulc,Oldřich,Rulc,https://en.wikipedia.org/wiki/Old%C5%99ich_Rulc
Norway,Ole Gunnar Solskjær,Ole Gunnar,Solskjær,https://en.wikipedia.org/wiki/Ole_Gunnar_Solskj%C3%A6r
Denmark,Ole Qvist,Ole,Qvist,https://en.wikipedia.org/wiki/Ole_Qvist
Soviet Union,Oleg Romantsev,Oleg,Romantsev,https://en.wikipedia.org/wiki/Oleg_Romantsev
Russia,Oleg Salenko,Oleg,Salenko,https://en.wikipedia.org/wiki/Oleg_Salenko
Russia,Oleg Shatov,Oleg,Shatov,https://en.wikipedia.org/wiki/Oleg_Shatov
Soviet Union,Oleh Blokhin,Oleh,Blokhin,https://en.wikipedia.org/wiki/Oleh_Blokhin
Ukraine,Oleh Husyev,Oleh,Husyev,https://en.wikipedia.org/wiki/Oleh_Husyev
Soviet Union,Oleh Kuznetsov,Oleh,Kuznetsov,https://en.wikipedia.org/wiki/Oleh_Kuznetsov
Soviet Union,Oleh Protasov,Oleh,Protasov,https://en.wikipedia.org/wiki/Oleh_Protasov
Ukraine,Oleh Shelayev,Oleh,Shelayev,https://en.wikipedia.org/wiki/Oleh_Shelayev
